,Category,title
1101,"Arts, Crafts & Sewing","1000-Use 3-Pack Teflon PTFE Sheet for Heat Press Transfers, 16 x 20” Heat Resistant Craft Sheet, 100% Non Stick Protects Iron and Work Area Even With Messy Glue, Ink or Paint!"
1102,"Arts, Crafts & Sewing","Reaeon 200+ Gel Pens Coloring Set Unique 100 Gel Colored Pen with 100 Refills for Adult Coloring Books, Drawing, Writing"
1103,"Arts, Crafts & Sewing","Armour Etch Cream, 10-Ounce"
1104,"Arts, Crafts & Sewing",General Tools 88CM Tungsten Carbide Scribe and Magnet
1105,"Arts, Crafts & Sewing",Caliart 96 Coloring Glitter Gel Pen Set Including 48 Glitter Gel Pens & 48 Glitter Ink Refills for Adult Coloring Books Kids Artist School Office Crafting Doodling Scrapbooking Drawing Stencils
1106,"Arts, Crafts & Sewing",(2) Lil Chizler Vinyl Label Scraping Tool
1107,"Arts, Crafts & Sewing","Set of 30 Glitter Shaker Jars by Color Technik, Extra Fine, Best Colors on AMAZON for Children & Adult Art Projects School or Home, Scrapbooking, Face, Nail, Eye Art, Non-Toxic, Color Gift Box!"
1108,"Arts, Crafts & Sewing","Armour Glass Etching Cream Carded,2.8-Ounce"
1109,"Arts, Crafts & Sewing","Speedball Art Products Fabric Screen Printing Ink, 8-Ounce, White"
1110,"Arts, Crafts & Sewing",Jacquard Photo Emulsion & Diazo 8oz
1111,"Arts, Crafts & Sewing",Speedball Deluxe 4-Inch Soft Rubber Brayer
1112,"Arts, Crafts & Sewing","RL Treats Non-Stick Sheet Teflon for Heat Press Transfers 16"" x 20” Pack of 4 100% Non Stick Protects Work Area Even With Messy Glue, Ink, Iron or Paint!"
1113,"Arts, Crafts & Sewing",Speedball 10-Inch-by-14-Inch Screen Printing Frame
1114,"Arts, Crafts & Sewing",Speedball Deluxe 4-Inch Hard Rubber Brayer
1115,"Arts, Crafts & Sewing","Nicole- Multi-purpose Heat Gun Tool with Stand Is Perfect for Embossing, Drying Paint & More (Colors May Vary)"
1116,"Arts, Crafts & Sewing",Gelli Arts Gel Printing Plate 8X10 Inch
1117,"Arts, Crafts & Sewing","Armour Etch Cream, 22-Ounce"
1118,"Arts, Crafts & Sewing",Speedball Linoleum Cutter Assortment 1
1119,"Arts, Crafts & Sewing","GPC Image 5 Pack Compatible Ink Cartridge Replacement (Updated Chip) for HP 950XL 951XL 950 XL 951 XL (2 Black, 1 Cyan, 1 Magenta, 1 Yellow) for HP OfficeJet Pro 8600 8610 8100 8620 8630 276dw Printer"
1120,"Arts, Crafts & Sewing","Ranger Embossing Powder, Super Fine Gold"
1121,"Arts, Crafts & Sewing","Silhouette Cameo Dust Cover, Grey"
1122,"Arts, Crafts & Sewing",Speedball Diazo Photo Emulsion Kit
1123,"Arts, Crafts & Sewing",Jacquard Pearl EX Set (Series 3)
1124,"Arts, Crafts & Sewing",Mophorn Heat Press 5 in 1 Multifunction Sublimation Heat Press Machine Desktop Iron Baseball Hat Press 1400W Digital Swing Away Transfer T Shirt Hat Mug (5IN1)
1125,"Arts, Crafts & Sewing",F2C Pro 5 in 1 Digital Transfer Sublimation Heat Press Machine Hat/Mug/Plate/Cap/T-shirt Multifunction New Black(5 in 1)
1126,"Arts, Crafts & Sewing","Silhouette Cameo 3 Bluetooth Bundle with Oracal 651 Vinyl, 24 Sketch Pens, Pixscan Mat, Guide Books, and More"
1127,"Arts, Crafts & Sewing","Grafix White Mask Liquid Frisket, 2-Ounce"
1128,"Arts, Crafts & Sewing","Siser Glitter Heat Transfer Vinyl 20"" x 12"" Sheet (Red)"
1129,"Arts, Crafts & Sewing",Speedball 8-Ounce. Photo Emulsion Remover (4557)
1130,"Arts, Crafts & Sewing","Opaque Fabric Screen Printing Ink Colour: Gold, Size: 8 oz"
1131,"Arts, Crafts & Sewing","Super Doodle Gel Pens, 50 Pack (Brown Earth Tones, Glitter, Metallic, Neon, and Classic Colors)"
1132,"Arts, Crafts & Sewing",3D Solutech Real Black 1.75mm 3D Printer PLA Filament 2.2 LBS (1.0KG) - 100% USA
1133,"Arts, Crafts & Sewing","Ranger Inkssentials Mini Misters, 3-Pack"
1134,"Arts, Crafts & Sewing",NONTOXIC 3D Pen Filament Refill Kit - 20 Colors - 500 Feet - Universal 1.75mm PLA Filament - 25’ Per Color - SketchPro
1135,"Arts, Crafts & Sewing","SISER EasyWeed Heat Transfer Vinyl (HTV), 10"" x 5 Yards - White"
1136,"Arts, Crafts & Sewing",Speedball 4-Inch Pop-In Hard Rubber Brayer
1137,"Arts, Crafts & Sewing","Heat Transfer Vinyl for T-shirts 20"" x Yard (White)"
1138,"Arts, Crafts & Sewing",BestEquip Heat Press Machines Swing Away Heat Press 12x10 Inch Heat Press Machine for T Shirts with Digital LCD timer and Temperature Control
1139,"Arts, Crafts & Sewing",MOD7 Replacement Screens for Pax One
1140,"Arts, Crafts & Sewing",DIY PRINT SHOP Classic Table Top Screen Printing Kit
1141,"Arts, Crafts & Sewing","Ranger Super Fine Embossing Powder 1-Ounce, Gold"
1142,"Arts, Crafts & Sewing",Speedball Diazo Photo Sensitizer (4578)
1143,"Arts, Crafts & Sewing","SISER EasyWeed Heat Transfer Vinyl (HTV), 10"" x 5 Yards - Black"
1144,"Arts, Crafts & Sewing","Speedball Art Products Speedball Red Baron Squeegee Dual Edged, 9-Inch, Fabric and Graphic Blade"
1145,"Arts, Crafts & Sewing","Darice Embossing Folder, 4.25 by 5.75-Inch, Birds Branch"
1146,"Arts, Crafts & Sewing",Armour Etch 3 oz. bottle (NOT RECOMMENDED FOR CLEANING GLASSES!)
1147,"Arts, Crafts & Sewing",Speedball Diazo Photo Emulsion
1148,"Arts, Crafts & Sewing","Judikins Embossable Window Plastic Sheets, 4.25-Inch x 5.5-Inch, Clear, 20-Pack"
1149,"Arts, Crafts & Sewing",Stampendous Shaved Ice
1150,"Arts, Crafts & Sewing",Powerpress Digital Heat Press 15 x 15 Sublimation Heat Press Rhinestone Heat Press T-Shirt Heat Press By Fancierstudio B/BLK
1151,"Arts, Crafts & Sewing","S7 Edge Case,Galaxy S7 Edge Case - Mavis's Diary 3D Handmade Bling Crystal Golden Love Heart Cross with Shiny Diamonds Gems Clear Cover Hard PC Case for Samsung Galaxy S7 Edge (2016)"
1152,"Arts, Crafts & Sewing","Fancierstudio Powerpress Heat Press Swing Away Heat Press 9""x12"" Coated with Sheet Sublimation heat press Rhinestone Heat Press By Powerpress 9x12 GB"
1153,"Arts, Crafts & Sewing","Speedball Art Products 41271 Soft Rubber Brayer, 2-Inch"
1154,"Arts, Crafts & Sewing","Speedball Linoleum Block-5""X7"""
1155,"Arts, Crafts & Sewing","Embossing Starter Kit with Embossing Heat Tool, Ranger Embossing Pens (Clear and Black), Ranger Super Fine Gold Embossing Powder and Embossing Tips"
1156,"Arts, Crafts & Sewing",Speedball 10-Inch Fabric Squeegee for Screen Printing
1157,"Arts, Crafts & Sewing",Bestgoo 300w Hot Air Gun Hand Hold Mini Heat Gun for Embossing Multi-Purpose Heat Tool 110V US Plug
1158,"Arts, Crafts & Sewing",Three Designing Women Personalized Custom Embosser Gift Box
1159,"Arts, Crafts & Sewing",6in Soft Rubber Brayer (SBA4129)
1160,"Arts, Crafts & Sewing","Powerpress Heat Press Swing Away Heat Press 9""x12"" with Teflon Coated Sheet Sublimation & Rhinestone Heat Press By Fancierstudio (9x12)"
1161,"Arts, Crafts & Sewing",ShareProfit Heat Press Teflon Sheet 15x15 Sublimation Heat Transfer
1162,"Arts, Crafts & Sewing",Speedball Super Value Block Printing Starter Kit
1163,"Arts, Crafts & Sewing","Heat Transfer Vinyl for T-shirts 20"" x Yard (Black)"
1164,"Arts, Crafts & Sewing",Embossing Kit - One Embossing Heat Tool with Two Inkssentials stays on ink Embossing Pen Black And Clear And One Super Fine Gold Embossing Powder.
1165,"Arts, Crafts & Sewing",Speedball Hinge Clamp Pair for Screen Printing
1166,"Arts, Crafts & Sewing","Ranger Embossing Powder, .56 Ounce Jar, Super Fine Black"
1167,"Arts, Crafts & Sewing",Speedball Super Value Fabric Screen Printing Kit
1168,"Arts, Crafts & Sewing","American Crafts We R Memory Keepers Next Level Embossing Folder, Geometric"
1169,"Arts, Crafts & Sewing","Ranger Embossing Powder, 0.6-Ounce Jar, Liquid Platinum"
1170,"Arts, Crafts & Sewing","Expressions Vinyl - Silver - 9""x12"" 5-pack Siser Glitter Iron-on Heat Transfer Vinyl Sheets"
1171,"Arts, Crafts & Sewing",Speedball 12-Inch Fabric Squeegee for Screen Printing
1172,"Arts, Crafts & Sewing",Fiskars Dual-tip Embossing Stylus (56067097J)
1173,"Arts, Crafts & Sewing","Ranger Embossing Powder, 0.56-Ounce Jar, Super Fine Silver"
1174,"Arts, Crafts & Sewing","Ranger Embossing Powder, .60 oz, White"
1175,"Arts, Crafts & Sewing",Silhouette Glass Etching Starter Kit
1176,"Arts, Crafts & Sewing","Siser Glitter Heat Transfer Vinyl 20"" x 12"" Sheet (Purple)"
1177,"Arts, Crafts & Sewing",Speedball Baren for Block Printing
1178,"Arts, Crafts & Sewing",5 IN 1 SWING AWAY PRINT SUBLIMATION HEAT PRESS TRANSFER MACHINE T-SHIRTS MUGS HATS 2 PLATE SIZES
1179,"Arts, Crafts & Sewing",Speedball 8-Inch-by-10-Inch Screen Printing Frame
1180,"Arts, Crafts & Sewing",MOD7 Replacement Oven Lid + Screens for Pax One [ New and Improved : Does Not Fit Pax Two ]
1181,"Arts, Crafts & Sewing",Original Stationery Extra Fine and Flake Glitter (Set of 24)
1182,"Arts, Crafts & Sewing","Ranger Embossing Powder, 0.5-Ounce Jar, Super Fine Copper"
1183,"Arts, Crafts & Sewing",Hydrographic Film - Water Transfer Printing - Hydro Dipping 16 oz. Aerosol Activator
1184,"Arts, Crafts & Sewing","F2C 15"" x 15"" Black Digital Clamshell Heat Press Transfer T-shirt Sublimation Machine (15""x 15"" black)"
1185,"Arts, Crafts & Sewing","Siser Glitter Heat Transfer Vinyl 20"" x 12"" Sheet (White)"
1186,"Arts, Crafts & Sewing","CISinks™ 100 Sheets 100micron WaterProof Inkjet Transparency Silk Screen Film 13"" x 19"""
1187,"Arts, Crafts & Sewing","12""x12"" 5-pack of Siser Easyweed T-shirt/Iron-on Heat Transfer Vinyl Sheets (Gold)"
1188,"Arts, Crafts & Sewing",Speedball Basic Screen Printing Kit for Stencil Method
1189,"Arts, Crafts & Sewing",3Doodler DoodleStand for Create/2.0
1190,"Arts, Crafts & Sewing","Siser Glitter Heat Transfer Vinyl 20"" x 12"" Sheet (Old Gold)"
1191,"Arts, Crafts & Sewing",Mophorn Heat Press 8 in 1 Multifunction Sublimation Heat Press Machine Desktop Iron Baseball Hat Press 1400W Digital Swing Away Transfer T Shirt Hat Mug (8IN1)
1192,"Arts, Crafts & Sewing",BROTHER SEWING CAEBSKIT1 ScanNcut Embossing Kit
1193,"Arts, Crafts & Sewing",ShareProfit Heat Presses Digital Swing away Hat Press 8 in 1 Multifunction Sublimation Heat Press Machine for T Shirts Mug Cap (8 IN 1)
1194,"Arts, Crafts & Sewing","LATEST EDITION 3D Pen Kit - 3D Printing Pen, Kid Gift w/ LED Screen - Art Toy w/ FREE Art Stencils for 3D Drawing - Arts and Crafts"
1195,"Arts, Crafts & Sewing",Sizzix Idea Booklet-How To Sandwich
1196,"Arts, Crafts & Sewing",Speedball Acrylic Screen Printing Ink black 8 oz.
1197,"Arts, Crafts & Sewing","15""x15"" Digital Heat Press Machine, T-Shirts, Vinyl, Non Stick Sheet (STARTER BUNDLE)"
1198,"Arts, Crafts & Sewing","SuperDealUsa 15"" X 15"" Digital Heat Press Machine Clamshell Sublimation T-Shirt Transfer Machine, Black(15"" X 15"")"
1208,"Arts, Crafts & Sewing","12"" x 10 Ft Roll of Glossy Oracal 651 Black Permanent Adhesive-Backed Vinyl for Craft Cutters, Punches and Vinyl Sign Cutter"
1216,"Arts, Crafts & Sewing","Wilton 409-7716 Angled Icing Spatula, 13-Inch, Black"
1218,"Arts, Crafts & Sewing","Laptop Stickers [100 pcs], Bezgar Car Stickers Motorcycle Bicycle Luggage Decal Graffiti Patches Skateboard Stickers for Laptop - Random Sticker Pack"
1233,"Arts, Crafts & Sewing","Miayon 64 Pockets Photo Album for Mini Fujifilm Instax Mini 8 7s 25 50s 90 Polaroid & Name Card(Blue) Color: bluie, Model:"
1238,"Arts, Crafts & Sewing","Avery  Carter's Foam Stamp Pad, 2.75 x 4.25 Inch, Black, 1 Pad (21381)"
1242,"Arts, Crafts & Sewing",Cricut German Carbide Premium Blade
1247,"Arts, Crafts & Sewing","Melissa & Doug Reusable Sticker Pads Set: Vehicles and Habitats, 315+ Stickers and 10 Scenes"
1249,"Arts, Crafts & Sewing","Cricut Vinyl Sampler Pack, Brights"
1250,"Arts, Crafts & Sewing","Elmer's Disappearing Purple School Glue, Washable, 60 Pack, 0.24-ounce sticks"
1251,"Arts, Crafts & Sewing","Pioneer High Capacity Sewn Fabric and Leatherette Cover Photo Album, Black on Beige"
1252,"Arts, Crafts & Sewing","Lsushine Craft Ink Pad Stamps Partner Diy Color,20 Colors Rainbow Finger Ink pad for kids (pack of 20)"
1253,"Arts, Crafts & Sewing","Cricut Iron On Lite, Black"
1255,"Arts, Crafts & Sewing","Tanmit 240 Color Gel Pens Set for Adult Coloring Books, Writing, Kid Drawing 120 Unique Colored Gel Pen + 120 Ink Refills Environmental Friendly (0.6-1.0mm)"
1256,"Arts, Crafts & Sewing","Ad-Tech 14ZIP50 Multi Temp Glue Stick, 7/16-Inch x 4-Inch, 50-Pack"
1260,"Arts, Crafts & Sewing","Elmer's All Purpose School Glue Sticks, Washable, 60 Pack, 0.24-ounce sticks"
1261,"Arts, Crafts & Sewing","Linkedwin Our Adventure Book DIY Scrapbook/Wedding Photo Album, with Pixar Up Movie Postcards & Stickers (Light Brown Pages)"
1264,"Arts, Crafts & Sewing","12"" x 10 ft Roll of Matte Oracal 631 Black Repositionable Adhesive-Backed Vinyl for Craft Cutters, Punches and Vinyl Sign Cutters by VinylXSticker"
1265,"Arts, Crafts & Sewing",Cricut 29-0002 Replacement Cutting Blades for Cricut Cutting Machines
1267,"Arts, Crafts & Sewing","Officemate Adjustable Three Hole Punch, Black (90095)"
1268,"Arts, Crafts & Sewing",Fun Express 24 Paw Print Stampers
1271,"Arts, Crafts & Sewing","Blusmart Mini Hot Glue Gun with 25 Pieces Melt Glue Sticks, 20 Watts Blue Dual Temperature Glue Gun for DIY Craft Projects and Repair Kit"
1272,"Arts, Crafts & Sewing","IRIS 4 x 6 Inch Photo and Embellishment Craft Keeper, Clear"
1273,"Arts, Crafts & Sewing","Melissa & Doug Wooden Stamp Set: Friendship - 9 Stamps, 5 Colored Pencils, and 2-Color Stamp Pad"
1276,"Arts, Crafts & Sewing","Mod Podge Dishwasher Safe Waterproof Sealer, Glue and Finish (8-Ounce), CS15059 Gloss"
1278,"Arts, Crafts & Sewing","Ultimate Oracal 651 Starter Pack 63 Glossy Self Adhesive Vinyl Sheets, 12"" x 12"" … (12"" x 12"", 63 Assortment)"
1279,"Arts, Crafts & Sewing","1 X Letter and Number Stencil Sets - Sizes 8, 10, 20, 30mm - Assorted Colors"
1280,"Arts, Crafts & Sewing","Pioneer Photo Albums Embroidered Live, Laugh, Love Black Sewn Leatherette Frame Cover Album for 4""x6"" Prints"
1281,"Arts, Crafts & Sewing",Glue Dots Craft Roll
1282,"Arts, Crafts & Sewing",Cricut Explore Air Wireless Cutting Machine
1284,"Arts, Crafts & Sewing",Elmer's Pack of 8 All Purpose Washable Glue Sticks School Supply
1285,"Arts, Crafts & Sewing",Silhouette Printable Clear Sticker Paper
1286,"Arts, Crafts & Sewing","Cricut Iron On Lite, Gold"
1287,"Arts, Crafts & Sewing",Aleene's Fabric Fusion Permanent Fabric Adhesive 4oz
1288,"Arts, Crafts & Sewing","Pioneer Photo Corners Self Adhesive, Clear, 250-Pack"
1289,"Arts, Crafts & Sewing",Melissa & Doug Habitats Reusable Sticker Pad
1290,"Arts, Crafts & Sewing",Silhouette PixScan Cutting Mat for use with CAMEO
1291,"Arts, Crafts & Sewing","Fabric Frame Cover Photo Album 200 Pockets Hold 4x6 Photos, Apple Red"
1293,"Arts, Crafts & Sewing",Cricut Printable Vinyl for Die-Cuts
1294,"Arts, Crafts & Sewing","CaiulBasic Album Crab [Fuji Instax Mini Photo Album] For Instax Mini 8 70 7s 25 50s 90 Film/Pringo 231 Film/Fujifilm Instax SP 1 Film/Polaroid PIC-300P Film/Polaroid Z2300 Film (TL-01,60 Photos)"
1295,"Arts, Crafts & Sewing","ONOR-Tech 6 Sheets Lovely Cat Decorative Adhesive Sticker Tape / Kids Craft Scrapbooking Sticker Set for Diary, Album"
1296,"Arts, Crafts & Sewing",Cricut 2002685 Stencil Vinyl
1297,"Arts, Crafts & Sewing","TECKWRAP 12""x12"" Permanent Assorted Adhesive Vinyl Sheets (38 Sheets) for Cricut,Silhouette Cameo, Craft Cutters, Letters, Decals and Sign Plotters ( Included 4 Sheets of Transfer Paper)"
1298,"Arts, Crafts & Sewing","Red Glossy 12inch x 10ft Roll of Oracal 651 Permanent Adhesive-Backed Vinyl for Craft Cutters, Punches and Vinyl Sign Cutters"
1301,"Arts, Crafts & Sewing","Foamily Premium Hypoallergenic Stuffer Pillow Insert Sham Square Form Polyester, 18"" L X 18"" W, Standard/White"
1307,"Arts, Crafts & Sewing",Value Acme 1000pcs (500 Pair Sets) 20mm Diameter Sticky Back Coins Hook & Loop Self Adhesive Dots Tapes White-Delivery By FBA
1322,"Arts, Crafts & Sewing","Avery InkJet Iron-On Dark T-Shirt Transfers, White, Five Sheets per Pack (03279)"
1329,"Arts, Crafts & Sewing","VELCRO Brand - Industrial Strength Tape 4"" x 2"" Strips, 2 Sets - Black"
1333,"Arts, Crafts & Sewing",Dritz Sweater Stone Clothing Care
1334,"Arts, Crafts & Sewing",Creative Options Thread Organizer
1335,"Arts, Crafts & Sewing",Michley Lil' Sew and Sew 100-Piece Sewing Kit
1336,"Arts, Crafts & Sewing","Dritz 222 5/8-Inch by 20-Yard Stitch Witchery, Regular"
1337,"Arts, Crafts & Sewing","Fairfield Poly-Fil Premium Polyester Fiber, White, 1 Box, 5-Pound"
1338,"Arts, Crafts & Sewing","Maped Kidikut Safety Scissors, Fiberglass Blades, 4 3/4 Inches, Assorted Colors (037800)"
1339,"Arts, Crafts & Sewing","Singer 1512 Beginners Sewing Kit, 130 pieces"
1340,"Arts, Crafts & Sewing",Hangman - Take 'N' Play Anywhere Game
1341,"Arts, Crafts & Sewing","Fiskars 8 Inch Softgrip Scissors Straight, Stainless Steel (01-004761J)"
1342,"Arts, Crafts & Sewing","VELCRO Brand - Industrial Strength - 2"" x 4"" Strips, 4 Sets - Black"
1343,"Arts, Crafts & Sewing","Stanley Guppy  5-Inch Blunt Tip Kids Scissors, Assorted Colors - Pack of 2 (SCI5BT-2PK)"
1344,"Arts, Crafts & Sewing",Badge Magic Cut to Fit Freestyle Patch Adhesive Kit
1345,"Arts, Crafts & Sewing","Brother SA156 Top Load Bobbins, 10 pack"
1346,"Arts, Crafts & Sewing",SINGER 4411 Heavy Duty Extra-High Sewing Speed Sewing Machine with Metal Frame and Stainless Steel Bedplate
1347,"Arts, Crafts & Sewing",Brother 1034D 3/4  Thread Serger with Differential Feed
1348,"Arts, Crafts & Sewing",Fiskars 6x24 Inch Acrylic Ruler (12-87577097J)
1349,"Arts, Crafts & Sewing","Singer Assorted Safety Pins, Multisize, 50-Count"
1350,"Arts, Crafts & Sewing","Singer Pearlized Ball Head Straight Pins, 120-Count"
1351,"Arts, Crafts & Sewing",Comfy Clothiers 5 Metal Collar Extenders for Dress Shirts
1352,"Arts, Crafts & Sewing","Euro-Notions Universal Machine Needles, 10-Piece"
1353,"Arts, Crafts & Sewing",Little Foot That Purple Thang-
1354,"Arts, Crafts & Sewing","Smart Phone Expanding Stand and Grip, NOKEA Expanding Stand Holder Universal Finger Holder With Anti-fall Phone Air Sac Smartphone Desk stand Grip (White/White/White)"
1355,"Arts, Crafts & Sewing","Brother LS2125i Easy-to-Use, Everyday Sewing Machine with 10 stitches including Blind Hem and Zigzag, and 4-Step Auto Buttonhole"
1356,"Arts, Crafts & Sewing","Singer Denim Iron-On Repair Kit, Assorted"
1357,"Arts, Crafts & Sewing",KINGSO 24 Assorted Colors Polyester Sewing Thread Spool 1000 Yards Each
1359,"Arts, Crafts & Sewing",Beadaholique Perfect Positioner/Jewel Setter Tool for Swarovski Elements Flatbacks Rhinestones
1360,"Arts, Crafts & Sewing",10 Pieces Pack Triangle Tailor's Chalk Sewing Quilting Notions WHITE/YELLOW/RED/BLUE
1361,"Arts, Crafts & Sewing","Singer Sew Essentials Storage System, 165 Pieces"
1362,"Arts, Crafts & Sewing",Dritz 619 Sweater Comb
1363,"Arts, Crafts & Sewing","Singer Asst Safety Pins, Multisize, 250-Count"
1364,"Arts, Crafts & Sewing","Dritz 9070 Upholstery Clear Heads Twist Pins, 3/4-Inch, 30-Pack"
1365,"Arts, Crafts & Sewing","3M Patch Plus Primer Kit with 8-Fluid Ounce Self-Adhesive Patch, Putty Knife and Sanding Pad"
1366,"Arts, Crafts & Sewing","VELCRO Brand - Sticky Back - 5/8"" Coins, 75 Sets - Clear"
1368,"Arts, Crafts & Sewing",Zipper Repair Kit
1369,"Arts, Crafts & Sewing","Tear Away Machine Embroidery Stabilizer Backing 100 Precut Sheets 8""x8"" Medium Weight 1.8 Ounce Fits 4x4 Hoops"
1370,"Arts, Crafts & Sewing","Singer 2-inch-by-3-inch Iron-On Patches, Denim, 10 per package"
1371,"Arts, Crafts & Sewing","Dritz Quilting Extra Fine Glass Head Pins , 250 Count"
1372,"Arts, Crafts & Sewing","White Female Dress Form on Black Tripod Wooden Base Size 2-4 Small 33"" 24"" 34"""
1373,"Arts, Crafts & Sewing",Sewing School: 21 Sewing Projects Kids Will Love to Make
1374,"Arts, Crafts & Sewing","Fairfield Poly-Fil Premium Polyester Fiber, White, 1 Bag, 16-Ounce"
1376,"Arts, Crafts & Sewing","Singer 2-inch-by-3-inch Iron-On Patches, Dark Assortment, 10 per package"
1377,"Arts, Crafts & Sewing",Kalevel® Portable Snap-on Bias Binder Tape Binding Sewing Machine Presser Foot Sewing Supplies for All Low Shank Snap-on Singer Brother Babylock Euro-pro Janome Kenmore White Juki New Home Simplicity Elna Husqvarna Janome Bernina
